settlement_date,settlement_period,fuel_type,source,generation_mw
2026-08-18,13,WIND,elexon,7965
2026-08-18,13,WIND,neso,8111.0
2026-08-18,14,WIND,elexon,8719
2026-08-18,14,WIND,neso,8177.0
2026-08-18,15,WIND,elexon,9155
2026-08-18,15,WIND,neso,8229.0
2026-08-18,16,WIND,elexon,9236
2026-08-18,16,WIND,neso,8280.0
2026-08-18,17,WIND,elexon,9171
2026-08-18,17,WIND,neso,8315.0
2026-08-18,18,WIND,elexon,9347
2026-08-18,18,WIND,neso,8339.0
2026-08-18,19,WIND,elexon,9055
2026-08-18,19,WIND,neso,8347.0
2026-08-18,20,WIND,elexon,8896
2026-08-18,20,WIND,neso,8338.0
2026-08-18,21,WIND,elexon,8609
2026-08-18,21,WIND,neso,8330.0
2026-08-18,22,WIND,elexon,8996
2026-08-18,22,WIND,neso,8295.0
2026-08-18,23,WIND,elexon,9217
2026-08-18,23,WIND,neso,8269.0
2026-08-18,24,WIND,elexon,7237
2026-08-18,24,WIND,neso,8243.0
2026-08-18,25,WIND,elexon,8336
2026-08-18,25,WIND,neso,8210.0
2026-08-18,26,WIND,elexon,9209
2026-08-18,26,WIND,neso,8152.0
2026-08-18,27,WIND,elexon,9189
2026-08-18,27,WIND,neso,8074.0
2026-08-18,28,WIND,elexon,9139
2026-08-18,28,WIND,neso,7984.0
2026-08-18,29,WIND,elexon,9176
2026-08-18,29,WIND,neso,7904.0
2026-08-18,30,WIND,elexon,9429
2026-08-18,30,WIND,neso,7822.0
2026-08-18,31,WIND,elexon,9350
2026-08-18,31,WIND,neso,7741.0
2026-08-18,32,WIND,elexon,8594
2026-08-18,32,WIND,neso,7666.0
2026-08-18,33,WIND,elexon,8257
2026-08-18,33,WIND,neso,7585.0
2026-08-18,34,WIND,elexon,8074
2026-08-18,34,WIND,neso,7128.0
2026-08-18,35,WIND,elexon,7585
2026-08-18,35,WIND,neso,7035.0
2026-08-18,36,WIND,elexon,7128
2026-08-18,36,WIND,neso,6806.0
2026-08-18,37,WIND,elexon,7035
2026-08-18,37,WIND,neso,6298.0
2026-08-18,38,WIND,elexon,6806
2026-08-18,38,WIND,neso,5830.0
2026-08-18,39,WIND,elexon,6298
2026-08-18,39,WIND,neso,5694.0
2026-08-18,40,WIND,elexon,5830
2026-08-18,40,WIND,neso,5927.0
2026-08-18,41,WIND,elexon,5694
2026-08-18,41,WIND,neso,5853.0
2026-08-18,42,WIND,elexon,5927
2026-08-18,42,WIND,neso,5710.0
2026-08-18,43,WIND,elexon,5853
2026-08-18,43,WIND,neso,5646.0
2026-08-18,44,WIND,elexon,5710
2026-08-18,44,WIND,neso,5892.0
2026-08-18,45,WIND,elexon,5646
2026-08-18,45,WIND,neso,5122.0
2026-08-18,46,WIND,elexon,5892
2026-08-18,46,WIND,neso,4878.0
2026-08-18,47,WIND,elexon,5122
2026-08-18,47,WIND,neso,4669.0
2026-08-18,48,WIND,elexon,4878
2026-08-18,48,WIND,neso,4734.0
2026-08-19,1,WIND,elexon,4669
2026-08-19,1,WIND,neso,4514.0
2026-08-19,2,WIND,elexon,4734
2026-08-19,2,WIND,neso,4493.0
2026-08-19,3,WIND,elexon,4514
2026-08-19,3,WIND,neso,4449.0
2026-08-19,4,WIND,elexon,4493
2026-08-19,4,WIND,neso,4451.0
2026-08-19,5,WIND,elexon,4449
2026-08-19,5,WIND,neso,4546.0
2026-08-19,6,WIND,elexon,4451
2026-08-19,6,WIND,neso,4704.0
2026-08-19,7,WIND,elexon,4546
2026-08-19,7,WIND,neso,4799.0
2026-08-19,8,WIND,elexon,4704
2026-08-19,8,WIND,neso,4754.0
2026-08-19,9,WIND,elexon,4799
2026-08-19,9,WIND,neso,4859.0
2026-08-19,10,WIND,elexon,4754
2026-08-19,10,WIND,neso,4695.0
2026-08-19,11,WIND,elexon,4859
2026-08-19,11,WIND,neso,4364.0
2026-08-19,12,WIND,elexon,4695
2026-08-19,12,WIND,neso,4609.0
2026-08-19,13,WIND,elexon,4364
2026-08-19,13,WIND,neso,4391.0
2026-08-19,14,WIND,elexon,4609
2026-08-19,14,WIND,neso,3937.0
2026-08-19,15,WIND,elexon,4391
2026-08-19,15,WIND,neso,3796.0
2026-08-19,16,WIND,elexon,3937
2026-08-19,16,WIND,neso,3807.0
2026-08-19,17,WIND,elexon,3796
2026-08-19,17,WIND,neso,3644.0
2026-08-19,18,WIND,elexon,3807
2026-08-19,18,WIND,neso,3539.0
2026-08-19,19,WIND,elexon,3644
2026-08-19,19,WIND,neso,3390.0
2026-08-19,20,WIND,elexon,3539
2026-08-19,20,WIND,neso,3113.0
2026-08-19,21,WIND,elexon,3390
2026-08-19,21,WIND,neso,2804.0
2026-08-19,22,WIND,elexon,3113
2026-08-19,22,WIND,neso,2425.0
2026-08-19,23,WIND,elexon,2804
2026-08-19,23,WIND,neso,2296.0
2026-08-19,24,WIND,elexon,2425
2026-08-19,24,WIND,neso,2407.0
2026-08-19,25,WIND,elexon,2296
2026-08-19,25,WIND,neso,2597.0
2026-08-19,26,WIND,elexon,2407
2026-08-19,26,WIND,neso,2907.0
2026-08-19,27,WIND,elexon,2597
2026-08-19,27,WIND,neso,2944.0
2026-08-19,28,WIND,elexon,2907
2026-08-19,28,WIND,neso,2794.0
2026-08-19,29,WIND,elexon,2944
2026-08-19,29,WIND,neso,2782.0
2026-08-19,30,WIND,elexon,2794
2026-08-19,30,WIND,neso,3029.0
2026-08-19,31,WIND,elexon,2782
2026-08-19,31,WIND,neso,3139.0
2026-08-19,32,WIND,elexon,3029
2026-08-19,32,WIND,neso,3205.0
2026-08-19,33,WIND,elexon,3139
2026-08-19,33,WIND,neso,3447.0
2026-08-19,34,WIND,elexon,3205
2026-08-19,34,WIND,neso,3741.0
2026-08-19,35,WIND,elexon,3447
2026-08-19,35,WIND,neso,3744.0
2026-08-19,36,WIND,elexon,3741
2026-08-19,36,WIND,neso,4018.0
2026-08-19,37,WIND,elexon,3744
2026-08-19,37,WIND,neso,4653.0
2026-08-19,38,WIND,elexon,4018
2026-08-19,38,WIND,neso,4932.0
2026-08-19,39,WIND,elexon,4653
2026-08-19,39,WIND,neso,4947.0
2026-08-19,40,WIND,elexon,4932
2026-08-19,40,WIND,neso,5287.0
2026-08-19,41,WIND,elexon,4947
2026-08-19,41,WIND,neso,5493.0
2026-08-19,42,WIND,elexon,5287
2026-08-19,42,WIND,neso,5105.0
2026-08-19,43,WIND,elexon,5493
2026-08-19,43,WIND,neso,4904.0
2026-08-19,44,WIND,elexon,5105
2026-08-19,44,WIND,neso,4330.0
2026-08-19,45,WIND,elexon,4904
2026-08-19,45,WIND,neso,4456.0
2026-08-19,46,WIND,elexon,4330
2026-08-19,46,WIND,neso,4776.0
2026-08-19,47,WIND,elexon,4456
2026-08-19,47,WIND,neso,5051.0
2026-08-19,48,WIND,elexon,4776
2026-08-19,48,WIND,neso,5198.0
2026-08-20,1,WIND,elexon,5051
2026-08-20,1,WIND,neso,5269.0
2026-08-20,2,WIND,elexon,5198
2026-08-20,2,WIND,neso,5323.0
2026-08-20,3,WIND,elexon,5269
2026-08-20,3,WIND,neso,5381.0
2026-08-20,4,WIND,elexon,5323
2026-08-20,4,WIND,neso,5279.0
2026-08-20,5,WIND,elexon,5381
2026-08-20,5,WIND,neso,5351.0
2026-08-20,6,WIND,elexon,5279
2026-08-20,6,WIND,neso,5564.0
2026-08-20,7,WIND,elexon,5351
2026-08-20,7,WIND,neso,5509.0
2026-08-20,8,WIND,elexon,5564
2026-08-20,8,WIND,neso,5549.0
2026-08-20,9,WIND,elexon,5509
2026-08-20,9,WIND,neso,5435.0
2026-08-20,10,WIND,elexon,5549
2026-08-20,10,WIND,neso,5447.0
2026-08-20,11,WIND,elexon,5435
2026-08-20,11,WIND,neso,5891.0
2026-08-20,12,WIND,elexon,5447
2026-08-20,12,WIND,neso,5981.0
2026-08-20,13,WIND,elexon,5891
2026-08-20,13,WIND,neso,5856.0
2026-08-20,14,WIND,elexon,5981
2026-08-20,14,WIND,neso,5768.0
2026-08-20,15,WIND,elexon,5856
2026-08-20,15,WIND,neso,5935.0
2026-08-20,16,WIND,elexon,5768
2026-08-20,16,WIND,neso,6369.0
2026-08-20,17,WIND,elexon,5935
2026-08-20,17,WIND,neso,6119.0
2026-08-20,18,WIND,elexon,6369
2026-08-20,18,WIND,neso,5925.0
2026-08-20,19,WIND,elexon,6119
2026-08-20,19,WIND,neso,5871.0
2026-08-20,20,WIND,elexon,5925
2026-08-20,20,WIND,neso,5638.0
2026-08-20,21,WIND,elexon,5871
2026-08-20,21,WIND,neso,5600.0
2026-08-20,22,WIND,elexon,5638
2026-08-20,22,WIND,neso,5270.0
2026-08-20,23,WIND,elexon,5600
2026-08-20,23,WIND,neso,5349.0
2026-08-20,24,WIND,elexon,5270
2026-08-20,24,WIND,neso,5380.0
2026-08-20,25,WIND,elexon,5349
2026-08-20,25,WIND,neso,5410.0
2026-08-20,26,WIND,elexon,5380
2026-08-20,26,WIND,neso,5535.0
2026-08-20,27,WIND,elexon,5410
2026-08-20,27,WIND,neso,5660.0
2026-08-20,28,WIND,elexon,5535
2026-08-20,28,WIND,neso,5713.0
2026-08-20,29,WIND,elexon,5660
2026-08-20,29,WIND,neso,6045.0
2026-08-20,30,WIND,elexon,5713
2026-08-20,30,WIND,neso,5946.0
2026-08-20,31,WIND,elexon,6045
2026-08-20,31,WIND,neso,6369.0
2026-08-20,32,WIND,elexon,5946
2026-08-20,32,WIND,neso,6392.0
2026-08-20,33,WIND,elexon,6369
2026-08-20,33,WIND,neso,6220.0
2026-08-20,34,WIND,elexon,6392
2026-08-20,34,WIND,neso,7074.0
2026-08-20,35,WIND,elexon,6220
2026-08-20,35,WIND,neso,7623.0
2026-08-20,36,WIND,elexon,7074
2026-08-20,36,WIND,neso,7790.0
2026-08-20,37,WIND,elexon,7623
2026-08-20,37,WIND,neso,7894.0
2026-08-20,38,WIND,elexon,7790
2026-08-20,38,WIND,neso,7657.0
2026-08-20,39,WIND,elexon,7894
2026-08-20,39,WIND,neso,7403.0
2026-08-20,40,WIND,elexon,7657
2026-08-20,40,WIND,neso,7086.0
2026-08-20,41,WIND,elexon,7403
2026-08-20,41,WIND,neso,6746.0
2026-08-20,42,WIND,elexon,7086
2026-08-20,42,WIND,neso,6155.0
2026-08-20,43,WIND,elexon,6746
2026-08-20,43,WIND,neso,6041.0
2026-08-20,44,WIND,elexon,6155
2026-08-20,44,WIND,neso,6011.0
2026-08-20,45,WIND,elexon,6041
2026-08-20,45,WIND,neso,5951.0
2026-08-20,46,WIND,elexon,6011
2026-08-20,46,WIND,neso,6142.0
2026-08-20,47,WIND,elexon,5951
2026-08-20,47,WIND,neso,6275.0
2026-08-20,48,WIND,elexon,6142
2026-08-20,48,WIND,neso,6366.0
2026-08-21,1,WIND,elexon,6275
2026-08-21,1,WIND,neso,6236.0
2026-08-21,2,WIND,elexon,6366
2026-08-21,2,WIND,neso,6166.0
2026-08-21,3,WIND,elexon,6236
2026-08-21,3,WIND,neso,6121.0
2026-08-21,4,WIND,elexon,6166
2026-08-21,4,WIND,neso,5709.0
2026-08-21,5,WIND,elexon,6121
2026-08-21,5,WIND,neso,5786.0
2026-08-21,6,WIND,elexon,5709
2026-08-21,6,WIND,neso,5878.0
2026-08-21,7,WIND,elexon,5786
2026-08-21,7,WIND,neso,5755.0
2026-08-21,8,WIND,elexon,5878
2026-08-21,8,WIND,neso,5563.0
2026-08-21,9,WIND,elexon,5755
2026-08-21,9,WIND,neso,5336.0
2026-08-21,10,WIND,elexon,5563
2026-08-21,10,WIND,neso,5260.0
2026-08-21,11,WIND,elexon,5336
2026-08-21,11,WIND,neso,5344.0
2026-08-21,12,WIND,elexon,5260
2026-08-21,12,WIND,neso,5167.0
2026-08-21,13,WIND,elexon,5344
2026-08-21,13,WIND,neso,5096.0
2026-08-21,14,WIND,elexon,5167
2026-08-21,14,WIND,neso,5205.0
2026-08-21,15,WIND,elexon,5096
2026-08-21,15,WIND,neso,4999.0
2026-08-21,16,WIND,elexon,5205
2026-08-21,16,WIND,neso,4813.0
2026-08-21,17,WIND,elexon,4999
2026-08-21,17,WIND,neso,4676.0
2026-08-21,18,WIND,elexon,4813
2026-08-21,18,WIND,neso,4354.0
2026-08-21,19,WIND,elexon,4676
2026-08-21,19,WIND,neso,4458.0
2026-08-21,20,WIND,elexon,4354
2026-08-21,20,WIND,neso,4342.0
2026-08-21,21,WIND,elexon,4458
2026-08-21,21,WIND,neso,4711.0
2026-08-21,22,WIND,elexon,4342
2026-08-21,22,WIND,neso,4836.0
2026-08-21,23,WIND,elexon,4711
2026-08-21,23,WIND,neso,4765.0
2026-08-21,24,WIND,elexon,4836
2026-08-21,24,WIND,neso,4700.0
2026-08-21,25,WIND,elexon,4765
2026-08-21,25,WIND,neso,4592.0
2026-08-21,26,WIND,elexon,4700
2026-08-21,26,WIND,neso,4835.0
2026-08-21,27,WIND,elexon,4592
2026-08-21,27,WIND,neso,4982.0
2026-08-21,28,WIND,elexon,4835
2026-08-21,28,WIND,neso,5752.0
2026-08-21,29,WIND,elexon,4982
2026-08-21,29,WIND,neso,6388.0
2026-08-21,30,WIND,elexon,5752
2026-08-21,30,WIND,neso,7042.0
2026-08-21,31,WIND,elexon,6388
2026-08-21,31,WIND,neso,7507.0
2026-08-21,32,WIND,elexon,7042
2026-08-21,32,WIND,neso,8228.0
2026-08-21,33,WIND,elexon,7507
2026-08-21,33,WIND,neso,8172.0
2026-08-21,34,WIND,elexon,8228
2026-08-21,34,WIND,neso,8107.0
2026-08-21,35,WIND,elexon,8172
2026-08-21,35,WIND,neso,8023.0
2026-08-21,36,WIND,elexon,8107
2026-08-21,36,WIND,neso,7686.0
2026-08-21,37,WIND,elexon,8023
2026-08-21,37,WIND,neso,7422.0
2026-08-21,38,WIND,elexon,7686
2026-08-21,38,WIND,neso,7073.0
2026-08-21,39,WIND,elexon,7422
2026-08-21,39,WIND,neso,7411.0
2026-08-21,40,WIND,elexon,7073
2026-08-21,40,WIND,neso,7259.0
2026-08-21,41,WIND,elexon,7411
2026-08-21,41,WIND,neso,7014.0
2026-08-21,42,WIND,elexon,7259
2026-08-21,42,WIND,neso,7087.0
2026-08-21,43,WIND,elexon,7014
2026-08-21,43,WIND,neso,7033.0
2026-08-21,44,WIND,elexon,7087
2026-08-21,44,WIND,neso,7084.0
2026-08-21,45,WIND,elexon,7033
2026-08-21,45,WIND,neso,7393.0
2026-08-21,46,WIND,elexon,7084
2026-08-21,46,WIND,neso,7773.0
2026-08-21,47,WIND,elexon,7393
2026-08-21,47,WIND,neso,7757.0
2026-08-21,48,WIND,elexon,7773
2026-08-21,48,WIND,neso,7582.0
2026-08-22,1,WIND,elexon,7757
2026-08-22,1,WIND,neso,7570.0
2026-08-22,2,WIND,elexon,7582
2026-08-22,2,WIND,neso,8128.0
2026-08-22,3,WIND,elexon,7570
2026-08-22,3,WIND,neso,8224.0
2026-08-22,4,WIND,elexon,8128
2026-08-22,4,WIND,neso,8423.0
2026-08-22,5,WIND,elexon,8224
2026-08-22,5,WIND,neso,8682.0
2026-08-22,6,WIND,elexon,8423
2026-08-22,6,WIND,neso,8542.0
2026-08-22,7,WIND,elexon,8682
2026-08-22,7,WIND,neso,8643.0
2026-08-22,8,WIND,elexon,8542
2026-08-22,8,WIND,neso,8672.0
2026-08-22,9,WIND,elexon,8643
2026-08-22,9,WIND,neso,8517.0
2026-08-22,10,WIND,elexon,8672
2026-08-22,10,WIND,neso,8530.0
2026-08-22,11,WIND,elexon,8517
2026-08-22,11,WIND,neso,8241.0
2026-08-22,12,WIND,elexon,8530
2026-08-22,12,WIND,neso,7884.0
2026-08-22,13,WIND,elexon,8241
2026-08-22,13,WIND,neso,7427.0
2026-08-22,14,WIND,elexon,7884
2026-08-22,14,WIND,neso,7075.0
2026-08-22,15,WIND,elexon,7427
2026-08-22,15,WIND,neso,6901.0
2026-08-22,16,WIND,elexon,7075
2026-08-22,16,WIND,neso,6713.0
2026-08-22,17,WIND,elexon,6901
2026-08-22,17,WIND,neso,6331.0
2026-08-22,18,WIND,elexon,6713
2026-08-22,18,WIND,neso,5535.0
2026-08-22,19,WIND,elexon,6331
2026-08-22,19,WIND,neso,5043.0
2026-08-22,20,WIND,elexon,5535
2026-08-22,20,WIND,neso,4891.0
2026-08-22,21,WIND,elexon,5043
2026-08-22,21,WIND,neso,4728.0
2026-08-22,22,WIND,elexon,4891
2026-08-22,22,WIND,neso,4773.0
2026-08-22,23,WIND,elexon,4728
2026-08-22,23,WIND,neso,4743.0
2026-08-22,24,WIND,elexon,4773
2026-08-22,24,WIND,neso,4504.0
2026-08-22,25,WIND,elexon,4743
2026-08-22,25,WIND,neso,4330.0
2026-08-22,26,WIND,elexon,4504
2026-08-22,26,WIND,neso,4076.0
2026-08-22,27,WIND,elexon,4330
2026-08-22,27,WIND,neso,4040.0
2026-08-22,28,WIND,elexon,4076
2026-08-22,28,WIND,neso,4025.0
2026-08-22,29,WIND,elexon,4040
2026-08-22,29,WIND,neso,4293.0
2026-08-22,30,WIND,elexon,4025
2026-08-22,30,WIND,neso,4683.0
2026-08-22,31,WIND,elexon,4293
2026-08-22,31,WIND,neso,4684.0
2026-08-22,32,WIND,elexon,4683
2026-08-22,32,WIND,neso,4880.0
2026-08-22,33,WIND,elexon,4684
2026-08-22,33,WIND,neso,5091.0
2026-08-22,34,WIND,elexon,4880
2026-08-22,34,WIND,neso,5476.0
2026-08-22,35,WIND,elexon,5091
2026-08-22,35,WIND,neso,5341.0
2026-08-22,36,WIND,elexon,5476
2026-08-22,36,WIND,neso,4987.0
2026-08-22,37,WIND,elexon,5341
2026-08-22,37,WIND,neso,4647.0
2026-08-22,38,WIND,elexon,4987
2026-08-22,38,WIND,neso,4378.0
2026-08-22,39,WIND,elexon,4647
2026-08-22,39,WIND,neso,3944.0
2026-08-22,40,WIND,elexon,4378
2026-08-22,40,WIND,neso,3535.0
2026-08-22,41,WIND,elexon,3944
2026-08-22,41,WIND,neso,3172.0
2026-08-22,42,WIND,elexon,3535
2026-08-22,42,WIND,neso,3041.0
2026-08-22,43,WIND,elexon,3172
2026-08-22,43,WIND,neso,2955.0
2026-08-22,44,WIND,elexon,3041
2026-08-22,44,WIND,neso,2954.0
2026-08-22,45,WIND,elexon,2955
2026-08-22,45,WIND,neso,2942.0
2026-08-22,46,WIND,elexon,2954
2026-08-22,46,WIND,neso,3008.0
2026-08-22,47,WIND,elexon,2942
2026-08-22,47,WIND,neso,2982.0
2026-08-22,48,WIND,elexon,3008
2026-08-22,48,WIND,neso,2849.0
2026-08-23,1,WIND,elexon,2982
2026-08-23,1,WIND,neso,2736.0
2026-08-23,2,WIND,elexon,2849
2026-08-23,2,WIND,neso,2566.0
2026-08-23,3,WIND,elexon,2736
2026-08-23,3,WIND,neso,2393.0
2026-08-23,4,WIND,elexon,2566
2026-08-23,4,WIND,neso,2341.0
2026-08-23,5,WIND,elexon,2393
2026-08-23,5,WIND,neso,2340.0
2026-08-23,6,WIND,elexon,2341
2026-08-23,6,WIND,neso,2345.0
2026-08-23,7,WIND,elexon,2340
2026-08-23,7,WIND,neso,2297.0
2026-08-23,8,WIND,elexon,2345
2026-08-23,8,WIND,neso,2341.0
2026-08-23,9,WIND,elexon,2297
2026-08-23,9,WIND,neso,2344.0
2026-08-23,10,WIND,elexon,2341
2026-08-23,10,WIND,neso,2397.0
2026-08-23,11,WIND,elexon,2344
2026-08-23,11,WIND,neso,2397.0
2026-08-23,12,WIND,elexon,2397
2026-08-23,12,WIND,neso,2333.0
2026-08-23,13,WIND,elexon,2397
2026-08-23,13,WIND,neso,2255.0
2026-08-23,14,WIND,elexon,2333
2026-08-23,14,WIND,neso,2113.0
2026-08-23,15,WIND,elexon,2255
2026-08-23,15,WIND,neso,1886.0
2026-08-23,16,WIND,elexon,2113
2026-08-23,16,WIND,neso,1747.0
2026-08-23,17,WIND,elexon,1886
2026-08-23,17,WIND,neso,1617.0
2026-08-23,18,WIND,elexon,1747
2026-08-23,18,WIND,neso,1345.0
2026-08-23,19,WIND,elexon,1617
2026-08-23,19,WIND,neso,1212.0
2026-08-23,20,WIND,elexon,1345
2026-08-23,20,WIND,neso,1163.0
2026-08-23,21,WIND,elexon,1212
2026-08-23,21,WIND,neso,1140.0
2026-08-23,22,WIND,elexon,1163
2026-08-23,22,WIND,neso,1267.0
2026-08-23,23,WIND,elexon,1140
2026-08-23,23,WIND,neso,1239.0
2026-08-23,24,WIND,elexon,1267
2026-08-23,24,WIND,neso,1333.0
2026-08-23,25,WIND,elexon,1239
2026-08-23,25,WIND,neso,1280.0
2026-08-23,26,WIND,elexon,1333
2026-08-23,26,WIND,neso,1228.0
2026-08-23,27,WIND,elexon,1280
2026-08-23,27,WIND,neso,1226.0
2026-08-23,28,WIND,elexon,1228
2026-08-23,28,WIND,neso,1275.0
2026-08-23,29,WIND,elexon,1226
2026-08-23,29,WIND,neso,1223.0
2026-08-23,30,WIND,elexon,1275
2026-08-23,30,WIND,neso,1165.0
2026-08-23,31,WIND,elexon,1223
2026-08-23,31,WIND,neso,1103.0
2026-08-23,32,WIND,elexon,1165
2026-08-23,32,WIND,neso,1111.0
2026-08-23,33,WIND,elexon,1103
2026-08-23,33,WIND,neso,1015.0
2026-08-23,34,WIND,elexon,1111
2026-08-23,34,WIND,neso,956.0
2026-08-23,35,WIND,elexon,1015
2026-08-23,35,WIND,neso,1082.0
2026-08-23,36,WIND,elexon,956
2026-08-23,36,WIND,neso,1120.0
2026-08-23,37,WIND,elexon,1082
2026-08-23,37,WIND,neso,1125.0
2026-08-23,38,WIND,elexon,1120
2026-08-23,38,WIND,neso,1155.0
2026-08-23,39,WIND,elexon,1125
2026-08-23,39,WIND,neso,1186.0
2026-08-23,40,WIND,elexon,1155
2026-08-23,40,WIND,neso,1184.0
2026-08-23,41,WIND,elexon,1186
2026-08-23,41,WIND,neso,1198.0
2026-08-23,42,WIND,elexon,1184
2026-08-23,42,WIND,neso,1213.0
2026-08-23,43,WIND,elexon,1198
2026-08-23,43,WIND,neso,1174.0
2026-08-23,44,WIND,elexon,1213
2026-08-23,44,WIND,neso,1080.0
2026-08-23,45,WIND,elexon,1174
2026-08-23,45,WIND,neso,1001.0
2026-08-23,46,WIND,elexon,1080
2026-08-23,46,WIND,neso,951.0
2026-08-23,47,WIND,elexon,1001
2026-08-23,47,WIND,neso,903.0
2026-08-23,48,WIND,elexon,951
2026-08-23,48,WIND,neso,916.0
2026-08-24,1,WIND,elexon,903
2026-08-24,1,WIND,neso,902.0
2026-08-24,2,WIND,elexon,916
2026-08-24,2,WIND,neso,930.0
2026-08-24,3,WIND,elexon,902
2026-08-24,3,WIND,neso,1051.0
2026-08-24,4,WIND,elexon,930
2026-08-24,4,WIND,neso,1128.0
2026-08-24,5,WIND,elexon,1051
2026-08-24,5,WIND,neso,1210.0
2026-08-24,6,WIND,elexon,1128
2026-08-24,6,WIND,neso,1458.0
2026-08-24,7,WIND,elexon,1210
2026-08-24,7,WIND,neso,1692.0
2026-08-24,8,WIND,elexon,1458
2026-08-24,8,WIND,neso,1862.0
2026-08-24,9,WIND,elexon,1692
2026-08-24,9,WIND,neso,2091.0
2026-08-24,10,WIND,elexon,1862
2026-08-24,10,WIND,neso,2302.0
2026-08-24,11,WIND,elexon,2091
2026-08-24,11,WIND,neso,2530.0
2026-08-24,12,WIND,elexon,2302
2026-08-24,12,WIND,neso,2764.0
2026-08-24,13,WIND,elexon,2530
2026-08-24,13,WIND,neso,3018.0
2026-08-24,14,WIND,elexon,2764
2026-08-24,14,WIND,neso,3144.0
2026-08-24,15,WIND,elexon,3018
2026-08-24,15,WIND,neso,3154.0
2026-08-24,16,WIND,elexon,3144
2026-08-24,16,WIND,neso,3231.0
2026-08-24,17,WIND,elexon,3154
2026-08-24,17,WIND,neso,3426.0
2026-08-24,18,WIND,elexon,3231
2026-08-24,18,WIND,neso,3374.0
2026-08-24,19,WIND,elexon,3426
2026-08-24,19,WIND,neso,3657.0
2026-08-24,20,WIND,elexon,3374
2026-08-24,20,WIND,neso,3846.0
2026-08-24,21,WIND,elexon,3657
2026-08-24,21,WIND,neso,3815.0
2026-08-24,22,WIND,elexon,3846
2026-08-24,22,WIND,neso,3944.0
2026-08-24,23,WIND,elexon,3815
2026-08-24,23,WIND,neso,3930.0
2026-08-24,24,WIND,elexon,3944
2026-08-24,24,WIND,neso,3988.0
2026-08-24,25,WIND,elexon,3930
2026-08-24,25,WIND,neso,4189.0
2026-08-24,26,WIND,elexon,3988
2026-08-24,26,WIND,neso,4605.0
2026-08-24,27,WIND,elexon,4189
2026-08-24,27,WIND,neso,5190.0
2026-08-24,28,WIND,elexon,4605
2026-08-24,28,WIND,neso,5991.0
2026-08-24,29,WIND,elexon,5190
2026-08-24,29,WIND,neso,6539.0
2026-08-24,30,WIND,elexon,5991
2026-08-24,30,WIND,neso,6790.0
2026-08-24,31,WIND,elexon,6539
2026-08-24,31,WIND,neso,7153.0
2026-08-24,32,WIND,elexon,6790
2026-08-24,32,WIND,neso,7515.0
2026-08-24,33,WIND,elexon,7153
2026-08-24,33,WIND,neso,7963.0
2026-08-24,34,WIND,elexon,7515
2026-08-24,34,WIND,neso,8132.0
2026-08-24,35,WIND,elexon,7963
2026-08-24,35,WIND,neso,8248.0
2026-08-24,36,WIND,elexon,8132
2026-08-24,36,WIND,neso,8530.0
2026-08-24,37,WIND,elexon,8248
2026-08-24,37,WIND,neso,8631.0
2026-08-24,38,WIND,elexon,8530
2026-08-24,38,WIND,neso,9005.0
2026-08-24,39,WIND,elexon,8631
2026-08-24,39,WIND,neso,9639.0
2026-08-24,40,WIND,elexon,9005
2026-08-24,40,WIND,neso,10338.0
2026-08-24,41,WIND,elexon,9639
2026-08-24,41,WIND,neso,10564.0
2026-08-24,42,WIND,elexon,10338
2026-08-24,42,WIND,neso,10583.0
2026-08-24,43,WIND,elexon,10564
2026-08-24,43,WIND,neso,10652.0
2026-08-24,44,WIND,elexon,10583
2026-08-24,44,WIND,neso,10721.0
2026-08-24,45,WIND,elexon,10652
2026-08-24,45,WIND,neso,10664.0
2026-08-24,46,WIND,elexon,10721
2026-08-24,46,WIND,neso,10329.0
2026-08-24,47,WIND,elexon,10664
2026-08-24,47,WIND,neso,9784.0
2026-08-24,48,WIND,elexon,10329
2026-08-24,48,WIND,neso,9478.0
2026-08-25,1,WIND,elexon,9784
2026-08-25,1,WIND,neso,8991.0
2026-08-25,2,WIND,elexon,9478
2026-08-25,2,WIND,neso,8552.0
2026-08-25,3,WIND,elexon,8991
2026-08-25,3,WIND,neso,8026.0
2026-08-25,4,WIND,elexon,8552
2026-08-25,4,WIND,neso,7963.0
2026-08-25,5,WIND,elexon,8026
2026-08-25,5,WIND,neso,7729.0
2026-08-25,6,WIND,elexon,7963
2026-08-25,6,WIND,neso,7766.0
2026-08-25,7,WIND,elexon,7729
2026-08-25,7,WIND,neso,7666.0
2026-08-25,8,WIND,elexon,7766
2026-08-25,8,WIND,neso,7752.0
2026-08-25,9,WIND,elexon,7666
2026-08-25,9,WIND,neso,7958.0
2026-08-25,10,WIND,elexon,7752
2026-08-25,10,WIND,neso,8322.0
2026-08-25,11,WIND,elexon,7958
2026-08-25,11,WIND,neso,8498.0
2026-08-25,12,WIND,elexon,8322
2026-08-25,12,WIND,neso,8368.0
2026-08-25,13,WIND,elexon,8498
2026-08-25,13,WIND,neso,8340.0
2026-08-25,14,WIND,elexon,8368
2026-08-25,14,WIND,neso,8516.0
2026-08-25,15,WIND,elexon,8340
2026-08-25,15,WIND,neso,8656.0
2026-08-25,16,WIND,elexon,8516
2026-08-25,16,WIND,neso,8747.0
2026-08-25,17,WIND,elexon,8656
2026-08-25,17,WIND,neso,8479.0
