dataset,publishTime,startTime,settlementDate,settlementPeriod,fuelType,generation
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,COAL,0
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTELEC,346
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTEW,-532
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTFR,1024
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTGRNL,-514
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTIFA2,374
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTIRL,-452
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTNED,946
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTNEM,384
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTNSL,-1018
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,INTVKL,584
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,NPSHYD,93
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,NUCLEAR,2977
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,OCGT,0
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,OIL,0
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,OTHER,543
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,PS,-1100
FUELHH,2026-07-25T10:30:00Z,2026-07-25T10:00:00Z,2026-07-25,23,WIND,11336
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,BIOMASS,871
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,CCGT,2215
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,COAL,0
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTELEC,302
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTEW,-532
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTFR,962
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTGRNL,-514
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTIFA2,332
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTIRL,-452
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTNED,642
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTNEM,92
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTNSL,-880
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,INTVKL,378
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,NPSHYD,94
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,NUCLEAR,2982
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,OCGT,0
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,OIL,0
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,OTHER,513
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,PS,-1112
FUELHH,2026-07-25T10:00:00Z,2026-07-25T09:30:00Z,2026-07-25,22,WIND,11340
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,BIOMASS,917
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,CCGT,2502
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,COAL,0
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTELEC,308
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTEW,-532
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTFR,964
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTGRNL,-514
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTIFA2,340
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTIRL,-452
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTNED,626
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTNEM,90
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTNSL,-850
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,INTVKL,366
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,NPSHYD,94
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,NUCLEAR,2981
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,OCGT,0
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,OIL,0
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,OTHER,548
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,PS,-812
FUELHH,2026-07-25T09:30:00Z,2026-07-25T09:00:00Z,2026-07-25,21,WIND,11077
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,BIOMASS,1147
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,CCGT,2987
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,COAL,0
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTELEC,490
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTEW,-532
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTFR,1098
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTGRNL,-514
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTIFA2,540
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTIRL,-452
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTNED,166
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTNEM,264
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTNSL,-690
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,INTVKL,306
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,NPSHYD,111
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,NUCLEAR,3355
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,OCGT,0
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,OIL,0
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,OTHER,444
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,PS,-900
FUELHH,2026-07-25T09:00:00Z,2026-07-25T08:30:00Z,2026-07-25,20,WIND,10043
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,BIOMASS,1338
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,CCGT,3000
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,COAL,0
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTELEC,500
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTEW,-532
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTFR,1088
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTGRNL,-514
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTIFA2,542
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTIRL,-452
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTNED,158
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTNEM,266
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTNSL,-660
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,INTVKL,330
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,NPSHYD,112
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,NUCLEAR,3444
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,OCGT,0
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,OIL,0
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,OTHER,730
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,PS,-448
FUELHH,2026-07-25T08:30:00Z,2026-07-25T08:00:00Z,2026-07-25,19,WIND,9026
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,BIOMASS,1265
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,CCGT,3066
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,COAL,0
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTELEC,550
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTEW,-510
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTFR,674
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTGRNL,-514
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTIFA2,402
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTIRL,-434
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTNED,238
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTNEM,390
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTNSL,-516
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,INTVKL,906
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,NPSHYD,112
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,NUCLEAR,3453
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,OCGT,0
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,OIL,0
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,OTHER,774
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,PS,-822
FUELHH,2026-07-25T08:00:00Z,2026-07-25T07:30:00Z,2026-07-25,18,WIND,9074
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,BIOMASS,1376
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,CCGT,3455
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,COAL,0
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTELEC,552
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTEW,-378
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTFR,668
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTGRNL,-442
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTIFA2,400
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTIRL,-302
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTNED,226
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTNEM,388
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTNSL,-480
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,INTVKL,878
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,NPSHYD,113
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,NUCLEAR,3451
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,OCGT,0
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,OIL,0
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,OTHER,934
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,PS,-1034
FUELHH,2026-07-25T07:30:00Z,2026-07-25T07:00:00Z,2026-07-25,17,WIND,8805
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,BIOMASS,1983
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,CCGT,4114
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,COAL,0
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTELEC,512
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTEW,-226
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTFR,904
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTGRNL,-332
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTIFA2,502
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTIRL,-150
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTNED,-464
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTNEM,146
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTNSL,-252
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,INTVKL,-20
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,NPSHYD,116
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,NUCLEAR,3450
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,OCGT,0
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,OIL,0
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,OTHER,928
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,PS,-1032
FUELHH,2026-07-25T07:00:00Z,2026-07-25T06:30:00Z,2026-07-25,16,WIND,8537
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,BIOMASS,2520
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,CCGT,4744
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,COAL,0
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTELEC,500
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTEW,-76
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTFR,902
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTGRNL,-414
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTIFA2,498
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTIRL,-18
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTNED,-500
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTNEM,138
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTNSL,-190
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,INTVKL,-88
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,NPSHYD,116
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,NUCLEAR,3448
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,OCGT,0
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,OIL,0
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,OTHER,557
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,PS,-1104
FUELHH,2026-07-25T06:30:00Z,2026-07-25T06:00:00Z,2026-07-25,15,WIND,8057
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,BIOMASS,2571
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,CCGT,5659
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,COAL,0
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTELEC,242
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTEW,0
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTFR,728
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTGRNL,-302
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTIFA2,322
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTIRL,-24
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTNED,-306
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTNEM,-194
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTNSL,188
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,INTVKL,-494
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,NPSHYD,162
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,NUCLEAR,3448
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,OCGT,0
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,OIL,0
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,OTHER,492
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,PS,-922
FUELHH,2026-07-25T06:00:00Z,2026-07-25T05:30:00Z,2026-07-25,14,WIND,7257
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,BIOMASS,2572
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,CCGT,5831
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,COAL,0
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTELEC,228
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTEW,0
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTFR,720
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTGRNL,-150
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTIFA2,306
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTIRL,-104
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTNED,-304
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTNEM,-228
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTNSL,262
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,INTVKL,-530
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,NPSHYD,150
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,NUCLEAR,3446
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,OCGT,28
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,OIL,0
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,OTHER,341
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,PS,-412
FUELHH,2026-07-25T05:30:00Z,2026-07-25T05:00:00Z,2026-07-25,13,WIND,6617
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,BIOMASS,2591
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,CCGT,6249
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,COAL,0
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTELEC,166
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTEW,0
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTFR,676
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTGRNL,-18
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTIFA2,132
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTIRL,-16
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTNED,-882
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTNEM,-994
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTNSL,636
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,INTVKL,-920
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,NPSHYD,152
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,NUCLEAR,3441
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,OCGT,49
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,OIL,0
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,OTHER,466
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,PS,-268
FUELHH,2026-07-25T05:00:00Z,2026-07-25T04:30:00Z,2026-07-25,12,WIND,6516
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,BIOMASS,2603
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,CCGT,6273
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,COAL,0
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTELEC,164
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTEW,0
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTFR,698
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTGRNL,-10
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTIFA2,130
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTIRL,0
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTNED,-964
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTNEM,-1020
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTNSL,702
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,INTVKL,-934
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,NPSHYD,155
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,NUCLEAR,3430
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,OCGT,50
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,OIL,0
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,OTHER,648
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,PS,-122
FUELHH,2026-07-25T04:30:00Z,2026-07-25T04:00:00Z,2026-07-25,11,WIND,6255
FUELHH,2026-07-25T04:00:00Z,2026-07-25T03:30:00Z,2026-07-25,10,BIOMASS,2600
FUELHH,2026-07-25T04:00:00Z,2026-07-25T03:30:00Z,2026-07-25,10,CCGT,6351
FUELHH,2026-07-25T04:00:00Z,2026-07-25T03:30:00Z,2026-07-25,10,COAL,0
FUELHH,2026-07-25T04:00:00Z,2026-07-25T03:30:00Z,2026-07-25,10,INTELEC,176
FUELHH,2026-07-25T04:00:00Z,2026-07-25T03:30:00Z,2026-07-25,10,INTEW,0
